trade_id,trade_date,settlement_date,buyer_id,seller_id,instrument_id,quantity,price
T038222,2025-01-05,2025-01-06,PARTY005,PARTY008,STOCK_D,10,79.32
T038223,2025-01-02,2025-01-03,PARTY010,PARTY009,STOCK_D,500,77.87
T038224,2025-01-07,2025-01-08,PARTY006,PARTY004,STOCK_D,50,82.31
T038225,2025-01-10,2025-01-11,PARTY001,PARTY005,STOCK_A,10,9.52
T038226,2025-01-06,2025-01-07,PARTY008,PARTY002,STOCK_E,250,119.42
T038227,2025-01-07,2025-01-08,PARTY005,PARTY008,STOCK_D,50,77.72
T038228,2025-01-05,2025-01-06,PARTY009,PARTY010,STOCK_E,250,121.53
T038229,2025-01-10,2025-01-11,PARTY003,PARTY001,STOCK_C,1000,55.73
T038230,2025-01-02,2025-01-03,PARTY009,PARTY006,STOCK_E,1000,123.45
T038231,2025-01-10,2025-01-11,PARTY006,PARTY003,STOCK_D,500,77.69
T038232,2025-01-05,2025-01-06,PARTY006,PARTY007,STOCK_E,10,119.85
T038233,2025-01-05,2025-01-06,PARTY003,PARTY009,STOCK_C,10,53.12
T038234,2025-01-07,2025-01-08,PARTY002,PARTY010,STOCK_A,100,9.73
T038235,2025-01-09,2025-01-10,PARTY008,PARTY006,STOCK_C,25,56.6
T038236,2025-01-10,2025-01-11,PARTY006,PARTY003,STOCK_E,250,122.49
T038237,2025-01-07,2025-01-08,PARTY005,PARTY008,STOCK_A,50,10.03
T038238,2025-01-02,2025-01-03,PARTY004,PARTY008,STOCK_E,25,122.46
T038239,2025-01-05,2025-01-06,PARTY002,PARTY003,STOCK_D,1000,82.04
T038240,2025-01-02,2025-01-03,PARTY005,PARTY009,STOCK_B,500,24.16
T038241,2025-01-02,2025-01-03,PARTY008,PARTY009,STOCK_C,100,53.7
T038242,2025-01-03,2025-01-04,PARTY008,PARTY010,STOCK_A,50,10.22
T038243,2025-01-04,2025-01-05,PARTY003,PARTY001,STOCK_A,500,9.85
T038244,2025-01-06,2025-01-07,PARTY003,PARTY010,STOCK_E,25,116.08
T038245,2025-01-04,2025-01-05,PARTY005,PARTY006,STOCK_E,250,118.87
T038246,2025-01-04,2025-01-05,PARTY003,PARTY010,STOCK_B,100,24.08
T038247,2025-01-04,2025-01-05,PARTY009,PARTY005,STOCK_D,1000,83.79
T038248,2025-01-05,2025-01-06,PARTY010,PARTY006,STOCK_B,10,25.35
T038249,2025-01-11,2025-01-12,PARTY008,PARTY009,STOCK_C,100,55.54
T038250,2025-01-11,2025-01-12,PARTY007,PARTY008,STOCK_C,50,56.51
T038251,2025-01-03,2025-01-04,PARTY008,PARTY001,STOCK_C,10,56.34
T038252,2025-01-06,2025-01-07,PARTY005,PARTY009,STOCK_C,100,57.13
T038253,2025-01-05,2025-01-06,PARTY003,PARTY001,STOCK_A,100,10.29
T038254,2025-01-09,2025-01-10,PARTY001,PARTY005,STOCK_A,1000,9.92
T038255,2025-01-08,2025-01-09,PARTY008,PARTY003,STOCK_D,25,81.9
T038256,2025-01-06,2025-01-07,PARTY007,PARTY010,STOCK_D,100,77.51
T038257,2025-01-07,2025-01-08,PARTY004,PARTY007,STOCK_C,50,56.95
T038258,2025-01-08,2025-01-09,PARTY003,PARTY010,STOCK_A,50,9.87
T038259,2025-01-05,2025-01-06,PARTY006,PARTY010,STOCK_E,100,123.47
T038260,2025-01-07,2025-01-08,PARTY007,PARTY010,STOCK_B,25,25.81
T038261,2025-01-05,2025-01-06,PARTY002,PARTY006,STOCK_A,250,9.9
T038262,2025-01-05,2025-01-06,PARTY008,PARTY009,STOCK_B,500,24.7
T038263,2025-01-09,2025-01-10,PARTY008,PARTY009,STOCK_D,10,77.78
T038264,2025-01-02,2025-01-03,PARTY010,PARTY007,STOCK_C,100,54.2
T038265,2025-01-11,2025-01-12,PARTY006,PARTY001,STOCK_B,250,26.06
T038266,2025-01-04,2025-01-05,PARTY001,PARTY007,STOCK_B,50,24.9
T038267,2025-01-07,2025-01-08,PARTY007,PARTY001,STOCK_A,250,10.15
T038268,2025-01-05,2025-01-06,PARTY007,PARTY004,STOCK_A,50,9.97
T038269,2025-01-07,2025-01-08,PARTY010,PARTY004,STOCK_A,1000,10.1
T038270,2025-01-05,2025-01-06,PARTY008,PARTY009,STOCK_D,1000,76.64
T038271,2025-01-08,2025-01-09,PARTY001,PARTY008,STOCK_D,1000,76.16
T038272,2025-01-02,2025-01-03,PARTY002,PARTY008,STOCK_C,250,56.16
T038273,2025-01-02,2025-01-03,PARTY006,PARTY002,STOCK_C,50,54.88
T038274,2025-01-04,2025-01-05,PARTY010,PARTY006,STOCK_B,250,24.11
T038275,2025-01-04,2025-01-05,PARTY010,PARTY003,STOCK_D,500,79.51
T038276,2025-01-03,2025-01-04,PARTY010,PARTY002,STOCK_A,500,10.04
T038277,2025-01-04,2025-01-05,PARTY003,PARTY005,STOCK_A,10,9.96
T038278,2025-01-09,2025-01-10,PARTY001,PARTY010,STOCK_C,1000,52.88
T038279,2025-01-06,2025-01-07,PARTY005,PARTY008,STOCK_C,100,53.3
T038280,2025-01-05,2025-01-06,PARTY003,PARTY002,STOCK_E,50,116.57
T038281,2025-01-08,2025-01-09,PARTY010,PARTY003,STOCK_E,250,116.28
T038282,2025-01-09,2025-01-10,PARTY008,PARTY002,STOCK_B,25,24.11
T038283,2025-01-04,2025-01-05,PARTY001,PARTY008,STOCK_E,500,121.0
T038284,2025-01-10,2025-01-11,PARTY008,PARTY002,STOCK_C,50,54.39
T038285,2025-01-11,2025-01-12,PARTY008,PARTY010,STOCK_E,250,121.06
T038286,2025-01-09,2025-01-10,PARTY005,PARTY001,STOCK_E,50,124.24
T038287,2025-01-06,2025-01-07,PARTY009,PARTY003,STOCK_C,50,52.97
T038288,2025-01-10,2025-01-11,PARTY005,PARTY010,STOCK_C,1000,53.73
T038289,2025-01-10,2025-01-11,PARTY001,PARTY007,STOCK_B,25,25.98
T038290,2025-01-10,2025-01-11,PARTY010,PARTY006,STOCK_A,250,10.12
T038291,2025-01-09,2025-01-10,PARTY006,PARTY008,STOCK_A,25,10.39
T038292,2025-01-07,2025-01-08,PARTY003,PARTY008,STOCK_A,25,9.58
T038293,2025-01-03,2025-01-04,PARTY002,PARTY001,STOCK_D,1000,82.1
T038294,2025-01-11,2025-01-12,PARTY002,PARTY007,STOCK_B,50,25.9
T038295,2025-01-08,2025-01-09,PARTY005,PARTY002,STOCK_E,50,117.25
T038296,2025-01-05,2025-01-06,PARTY010,PARTY008,STOCK_E,25,123.43
T038297,2025-01-04,2025-01-05,PARTY006,PARTY001,STOCK_C,10,55.9
T038298,2025-01-07,2025-01-08,PARTY010,PARTY008,STOCK_B,50,25.89
T038299,2025-01-07,2025-01-08,PARTY009,PARTY010,STOCK_B,1000,25.02
T038300,2025-01-06,2025-01-07,PARTY003,PARTY002,STOCK_B,50,23.75
T038301,2025-01-11,2025-01-12,PARTY002,PARTY009,STOCK_A,50,9.99
T038302,2025-01-09,2025-01-10,PARTY004,PARTY002,STOCK_C,100,52.58
T038303,2025-01-05,2025-01-06,PARTY009,PARTY006,STOCK_C,250,56.13
T038304,2025-01-09,2025-01-10,PARTY001,PARTY006,STOCK_D,250,83.43
T038305,2025-01-03,2025-01-04,PARTY010,PARTY007,STOCK_C,500,57.44
T038306,2025-01-08,2025-01-09,PARTY004,PARTY010,STOCK_B,10,26.11
T038307,2025-01-05,2025-01-06,PARTY010,PARTY002,STOCK_C,50,55.26
T038308,2025-01-10,2025-01-11,PARTY005,PARTY010,STOCK_E,1000,119.14
T038309,2025-01-09,2025-01-10,PARTY006,PARTY001,STOCK_B,50,23.85
T038310,2025-01-02,2025-01-03,PARTY008,PARTY006,STOCK_C,50,56.3
T038311,2025-01-05,2025-01-06,PARTY004,PARTY006,STOCK_B,1000,24.83
T038312,2025-01-05,2025-01-06,PARTY004,PARTY006,STOCK_B,1000,26.14
T038313,2025-01-07,2025-01-08,PARTY001,PARTY007,STOCK_A,50,9.98
T038314,2025-01-04,2025-01-05,PARTY010,PARTY008,STOCK_E,100,120.43
T038315,2025-01-10,2025-01-11,PARTY003,PARTY009,STOCK_D,10,83.05
T038316,2025-01-08,2025-01-09,PARTY001,PARTY002,STOCK_D,10,80.44
T038317,2025-01-05,2025-01-06,PARTY005,PARTY007,STOCK_E,25,125.44
T038318,2025-01-07,2025-01-08,PARTY005,PARTY002,STOCK_E,10,118.84
T038319,2025-01-10,2025-01-11,PARTY005,PARTY008,STOCK_B,10,25.42
T038320,2025-01-07,2025-01-08,PARTY004,PARTY006,STOCK_A,1000,10.46
T038321,2025-01-06,2025-01-07,PARTY001,PARTY008,STOCK_D,250,80.96
T038322,2025-01-11,2025-01-12,PARTY001,PARTY003,STOCK_A,500,10.42
T038323,2025-01-11,2025-01-12,PARTY005,PARTY006,STOCK_A,1000,10.25
T038324,2025-01-08,2025-01-09,PARTY010,PARTY007,STOCK_C,50,57.71
T038325,2025-01-06,2025-01-07,PARTY007,PARTY008,STOCK_C,250,55.95
T038326,2025-01-04,2025-01-05,PARTY009,PARTY010,STOCK_E,1000,121.58
T038327,2025-01-03,2025-01-04,PARTY001,PARTY008,STOCK_C,50,56.61
T038328,2025-01-11,2025-01-12,PARTY008,PARTY003,STOCK_B,500,25.14
T038329,2025-01-06,2025-01-07,PARTY003,PARTY007,STOCK_C,25,52.81
T038330,2025-01-08,2025-01-09,PARTY010,PARTY004,STOCK_B,500,25.61
T038331,2025-01-06,2025-01-07,PARTY005,PARTY007,STOCK_B,100,26.03
T038332,2025-01-02,2025-01-03,PARTY008,PARTY004,STOCK_D,50,81.73
T038333,2025-01-05,2025-01-06,PARTY008,PARTY006,STOCK_E,25,123.81
T038334,2025-01-09,2025-01-10,PARTY010,PARTY008,STOCK_D,25,82.48
T038335,2025-01-06,2025-01-07,PARTY005,PARTY001,STOCK_D,500,80.85
T038336,2025-01-08,2025-01-09,PARTY005,PARTY006,STOCK_B,100,25.9
T038337,2025-01-07,2025-01-08,PARTY004,PARTY006,STOCK_E,250,117.51
T038338,2025-01-11,2025-01-12,PARTY007,PARTY008,STOCK_C,250,55.23
T038339,2025-01-07,2025-01-08,PARTY001,PARTY004,STOCK_A,50,9.6
T038340,2025-01-02,2025-01-03,PARTY010,PARTY001,STOCK_C,10,57.68
T038341,2025-01-06,2025-01-07,PARTY003,PARTY002,STOCK_E,250,120.51
T038342,2025-01-06,2025-01-07,PARTY010,PARTY005,STOCK_A,25,10.16
T038343,2025-01-10,2025-01-11,PARTY001,PARTY003,STOCK_A,10,9.83
T038344,2025-01-09,2025-01-10,PARTY005,PARTY004,STOCK_C,250,52.7
T038345,2025-01-02,2025-01-03,PARTY008,PARTY005,STOCK_A,250,10.25
T038346,2025-01-05,2025-01-06,PARTY003,PARTY005,STOCK_A,250,9.7
T038347,2025-01-06,2025-01-07,PARTY004,PARTY009,STOCK_E,1000,114.83
T038348,2025-01-10,2025-01-11,PARTY009,PARTY008,STOCK_B,1000,25.31
T038349,2025-01-11,2025-01-12,PARTY008,PARTY010,STOCK_C,50,57.23
T038350,2025-01-03,2025-01-04,PARTY002,PARTY007,STOCK_B,50,24.06
T038351,2025-01-04,2025-01-05,PARTY005,PARTY003,STOCK_B,10,24.67
T038352,2025-01-02,2025-01-03,PARTY003,PARTY010,STOCK_E,100,114.75
T038353,2025-01-07,2025-01-08,PARTY009,PARTY001,STOCK_D,100,77.39
T038354,2025-01-10,2025-01-11,PARTY006,PARTY004,STOCK_D,250,81.21
T038355,2025-01-06,2025-01-07,PARTY009,PARTY005,STOCK_E,500,114.63
T038356,2025-01-10,2025-01-11,PARTY006,PARTY001,STOCK_C,250,54.41
T038357,2025-01-05,2025-01-06,PARTY009,PARTY006,STOCK_C,250,54.52
T038358,2025-01-03,2025-01-04,PARTY007,PARTY003,STOCK_B,25,25.62
T038359,2025-01-11,2025-01-12,PARTY001,PARTY005,STOCK_C,10,54.77
T038360,2025-01-10,2025-01-11,PARTY003,PARTY004,STOCK_A,10,9.76
T038361,2025-01-06,2025-01-07,PARTY005,PARTY004,STOCK_B,250,26.16
T038362,2025-01-11,2025-01-12,PARTY004,PARTY005,STOCK_D,50,76.43
T038363,2025-01-03,2025-01-04,PARTY001,PARTY007,STOCK_A,250,9.54
T038364,2025-01-02,2025-01-03,PARTY005,PARTY004,STOCK_B,250,23.86
T038365,2025-01-07,2025-01-08,PARTY004,PARTY010,STOCK_B,500,24.74
T038366,2025-01-05,2025-01-06,PARTY001,PARTY008,STOCK_D,10,83.38
T038367,2025-01-08,2025-01-09,PARTY003,PARTY007,STOCK_D,250,80.32
T038368,2025-01-08,2025-01-09,PARTY007,PARTY006,STOCK_B,500,24.75
T038369,2025-01-05,2025-01-06,PARTY005,PARTY009,STOCK_B,500,26.03
T038370,2025-01-07,2025-01-08,PARTY005,PARTY008,STOCK_B,100,23.81
T038371,2025-01-05,2025-01-06,PARTY003,PARTY002,STOCK_D,1000,83.6
T038372,2025-01-08,2025-01-09,PARTY009,PARTY007,STOCK_C,100,54.01
T038373,2025-01-05,2025-01-06,PARTY010,PARTY008,STOCK_E,500,124.25
T038374,2025-01-04,2025-01-05,PARTY001,PARTY002,STOCK_E,25,122.48
T038375,2025-01-11,2025-01-12,PARTY009,PARTY005,STOCK_E,50,117.96
T038376,2025-01-10,2025-01-11,PARTY007,PARTY002,STOCK_D,10,77.06
T038377,2025-01-07,2025-01-08,PARTY006,PARTY004,STOCK_A,500,9.77
T038378,2025-01-04,2025-01-05,PARTY007,PARTY004,STOCK_A,25,10.46
T038379,2025-01-08,2025-01-09,PARTY005,PARTY002,STOCK_D,1000,78.16
T038380,2025-01-04,2025-01-05,PARTY009,PARTY004,STOCK_C,250,56.02
T038381,2025-01-06,2025-01-07,PARTY001,PARTY002,STOCK_B,500,24.88
T038382,2025-01-10,2025-01-11,PARTY003,PARTY006,STOCK_E,25,125.79
T038383,2025-01-09,2025-01-10,PARTY004,PARTY002,STOCK_D,500,81.39
T038384,2025-01-02,2025-01-03,PARTY009,PARTY006,STOCK_B,250,25.08
T038385,2025-01-07,2025-01-08,PARTY009,PARTY003,STOCK_B,500,25.79
T038386,2025-01-03,2025-01-04,PARTY002,PARTY004,STOCK_E,10,118.27
T038387,2025-01-06,2025-01-07,PARTY007,PARTY002,STOCK_B,50,26.21
T038388,2025-01-10,2025-01-11,PARTY009,PARTY005,STOCK_D,50,84.0
T038389,2025-01-08,2025-01-09,PARTY010,PARTY003,STOCK_D,250,78.32
T038390,2025-01-07,2025-01-08,PARTY005,PARTY002,STOCK_E,1000,123.46
T038391,2025-01-03,2025-01-04,PARTY004,PARTY001,STOCK_D,500,76.92
T038392,2025-01-03,2025-01-04,PARTY006,PARTY003,STOCK_D,50,83.91
T038393,2025-01-04,2025-01-05,PARTY006,PARTY003,STOCK_C,250,54.7
T038394,2025-01-10,2025-01-11,PARTY003,PARTY008,STOCK_D,10,82.65
T038395,2025-01-04,2025-01-05,PARTY003,PARTY007,STOCK_C,50,54.0
T038396,2025-01-07,2025-01-08,PARTY007,PARTY008,STOCK_C,10,55.16
T038397,2025-01-02,2025-01-03,PARTY007,PARTY004,STOCK_B,10,24.1
T038398,2025-01-02,2025-01-03,PARTY010,PARTY009,STOCK_E,1000,114.02
T038399,2025-01-03,2025-01-04,PARTY010,PARTY005,STOCK_A,10,10.26
T038400,2025-01-04,2025-01-05,PARTY002,PARTY004,STOCK_C,500,55.84
T038401,2025-01-10,2025-01-11,PARTY004,PARTY010,STOCK_E,1000,124.78
T038402,2025-01-10,2025-01-11,PARTY010,PARTY001,STOCK_B,500,24.94
T038403,2025-01-11,2025-01-12,PARTY008,PARTY005,STOCK_C,10,56.86
T038404,2025-01-02,2025-01-03,PARTY009,PARTY007,STOCK_A,25,9.55
T038405,2025-01-08,2025-01-09,PARTY003,PARTY007,STOCK_E,25,122.98
T038406,2025-01-08,2025-01-09,PARTY005,PARTY010,STOCK_A,1000,10.12
T038407,2025-01-09,2025-01-10,PARTY005,PARTY006,STOCK_A,10,9.92
T038408,2025-01-02,2025-01-03,PARTY001,PARTY004,STOCK_E,50,116.46
T038409,2025-01-05,2025-01-06,PARTY003,PARTY001,STOCK_E,100,120.61
T038410,2025-01-05,2025-01-06,PARTY009,PARTY004,STOCK_C,1000,54.4
T038411,2025-01-08,2025-01-09,PARTY001,PARTY005,STOCK_E,25,125.75
T038412,2025-01-11,2025-01-12,PARTY005,PARTY002,STOCK_C,250,53.0
T038413,2025-01-11,2025-01-12,PARTY008,PARTY006,STOCK_D,50,81.45
T038414,2025-01-07,2025-01-08,PARTY010,PARTY005,STOCK_E,50,119.27
T038415,2025-01-02,2025-01-03,PARTY001,PARTY009,STOCK_A,100,10.0
T038416,2025-01-05,2025-01-06,PARTY002,PARTY003,STOCK_D,50,78.54
T038417,2025-01-10,2025-01-11,PARTY008,PARTY007,STOCK_C,250,55.58
T038418,2025-01-02,2025-01-03,PARTY002,PARTY006,STOCK_B,10,24.06
T038419,2025-01-02,2025-01-03,PARTY007,PARTY010,STOCK_E,10,118.0
T038420,2025-01-03,2025-01-04,PARTY003,PARTY010,STOCK_E,500,123.73
T038421,2025-01-09,2025-01-10,PARTY004,PARTY002,STOCK_D,25,80.39
T038422,2025-01-08,2025-01-09,PARTY009,PARTY007,STOCK_D,10,82.84
T038423,2025-01-06,2025-01-07,PARTY009,PARTY003,STOCK_E,100,122.61
T038424,2025-01-04,2025-01-05,PARTY004,PARTY006,STOCK_C,100,54.55
T038425,2025-01-04,2025-01-05,PARTY009,PARTY004,STOCK_A,25,9.8
T038426,2025-01-04,2025-01-05,PARTY010,PARTY008,STOCK_B,250,25.76
T038427,2025-01-08,2025-01-09,PARTY009,PARTY002,STOCK_E,25,124.67
T038428,2025-01-09,2025-01-10,PARTY008,PARTY004,STOCK_D,10,76.37
T038429,2025-01-06,2025-01-07,PARTY004,PARTY008,STOCK_E,50,114.37
T038430,2025-01-07,2025-01-08,PARTY002,PARTY004,STOCK_E,1000,123.69
T038431,2025-01-06,2025-01-07,PARTY010,PARTY006,STOCK_A,25,10.16
T038432,2025-01-07,2025-01-08,PARTY010,PARTY003,STOCK_C,25,52.88
T038433,2025-01-03,2025-01-04,PARTY009,PARTY007,STOCK_D,50,78.73
T038434,2025-01-04,2025-01-05,PARTY005,PARTY007,STOCK_B,50,24.76
T038435,2025-01-10,2025-01-11,PARTY002,PARTY006,STOCK_B,100,24.11
T038436,2025-01-10,2025-01-11,PARTY003,PARTY001,STOCK_B,250,24.58
T038437,2025-01-04,2025-01-05,PARTY004,PARTY001,STOCK_D,50,78.34
T038438,2025-01-05,2025-01-06,PARTY008,PARTY006,STOCK_D,250,82.58
T038439,2025-01-06,2025-01-07,PARTY008,PARTY003,STOCK_E,100,121.03
T038440,2025-01-02,2025-01-03,PARTY004,PARTY009,STOCK_A,500,10.45
T038441,2025-01-05,2025-01-06,PARTY003,PARTY010,STOCK_B,500,23.91
T038442,2025-01-02,2025-01-03,PARTY004,PARTY009,STOCK_C,500,55.74
T038443,2025-01-08,2025-01-09,PARTY005,PARTY008,STOCK_B,250,24.7
T038444,2025-01-11,2025-01-12,PARTY004,PARTY007,STOCK_B,100,26.03
T038445,2025-01-04,2025-01-05,PARTY005,PARTY004,STOCK_D,500,82.56
T038446,2025-01-02,2025-01-03,PARTY009,PARTY002,STOCK_D,25,77.79
T038447,2025-01-06,2025-01-07,PARTY002,PARTY004,STOCK_E,25,120.9
T038448,2025-01-04,2025-01-05,PARTY007,PARTY008,STOCK_E,25,121.87
T038449,2025-01-04,2025-01-05,PARTY006,PARTY007,STOCK_C,1000,57.5
T038450,2025-01-03,2025-01-04,PARTY008,PARTY001,STOCK_E,10,123.81
T038451,2025-01-06,2025-01-07,PARTY002,PARTY006,STOCK_A,1000,9.9
T038452,2025-01-05,2025-01-06,PARTY007,PARTY010,STOCK_C,500,54.56
T038453,2025-01-03,2025-01-04,PARTY009,PARTY005,STOCK_D,50,79.27
T038454,2025-01-09,2025-01-10,PARTY008,PARTY002,STOCK_B,25,26.05
T038455,2025-01-05,2025-01-06,PARTY001,PARTY010,STOCK_D,250,80.08
T038456,2025-01-02,2025-01-03,PARTY009,PARTY010,STOCK_C,250,54.59
T038457,2025-01-09,2025-01-10,PARTY009,PARTY002,STOCK_D,1000,81.71
T038458,2025-01-05,2025-01-06,PARTY004,PARTY008,STOCK_D,250,81.0
T038459,2025-01-08,2025-01-09,PARTY006,PARTY007,STOCK_C,1000,53.82
T038460,2025-01-03,2025-01-04,PARTY009,PARTY002,STOCK_C,100,54.46
T038461,2025-01-09,2025-01-10,PARTY001,PARTY003,STOCK_A,500,10.49
T038462,2025-01-10,2025-01-11,PARTY006,PARTY002,STOCK_E,10,120.51
T038463,2025-01-02,2025-01-03,PARTY001,PARTY007,STOCK_D,500,76.35
T038464,2025-01-04,2025-01-05,PARTY009,PARTY006,STOCK_C,25,56.54
T038465,2025-01-03,2025-01-04,PARTY007,PARTY001,STOCK_D,500,80.62
T038466,2025-01-08,2025-01-09,PARTY003,PARTY004,STOCK_E,500,118.55
T038467,2025-01-11,2025-01-12,PARTY010,PARTY004,STOCK_B,500,24.77
T038468,2025-01-08,2025-01-09,PARTY003,PARTY005,STOCK_E,250,124.4
T038469,2025-01-07,2025-01-08,PARTY009,PARTY008,STOCK_A,250,10.26
T038470,2025-01-07,2025-01-08,PARTY004,PARTY009,STOCK_A,50,9.77
T038471,2025-01-09,2025-01-10,PARTY007,PARTY008,STOCK_E,100,124.94
T038472,2025-01-11,2025-01-12,PARTY004,PARTY010,STOCK_A,250,9.92
T038473,2025-01-04,2025-01-05,PARTY007,PARTY001,STOCK_C,10,54.98
T038474,2025-01-06,2025-01-07,PARTY009,PARTY007,STOCK_E,500,119.73
T038475,2025-01-08,2025-01-09,PARTY005,PARTY002,STOCK_A,500,10.17
T038476,2025-01-06,2025-01-07,PARTY005,PARTY007,STOCK_D,25,78.13
T038477,2025-01-05,2025-01-06,PARTY002,PARTY006,STOCK_C,25,54.16
T038478,2025-01-05,2025-01-06,PARTY010,PARTY001,STOCK_D,1000,80.19
T038479,2025-01-03,2025-01-04,PARTY001,PARTY007,STOCK_A,25,10.31
T038480,2025-01-11,2025-01-12,PARTY010,PARTY005,STOCK_B,25,24.79
T038481,2025-01-02,2025-01-03,PARTY009,PARTY003,STOCK_C,250,56.72
T038482,2025-01-11,2025-01-12,PARTY006,PARTY010,STOCK_E,100,117.34
T038483,2025-01-06,2025-01-07,PARTY004,PARTY008,STOCK_C,50,52.83
T038484,2025-01-09,2025-01-10,PARTY004,PARTY010,STOCK_E,1000,117.24
T038485,2025-01-11,2025-01-12,PARTY002,PARTY003,STOCK_D,10,80.86
T038486,2025-01-02,2025-01-03,PARTY003,PARTY007,STOCK_A,50,10.49
T038487,2025-01-03,2025-01-04,PARTY006,PARTY007,STOCK_C,25,53.68
T038488,2025-01-03,2025-01-04,PARTY002,PARTY005,STOCK_C,1000,56.32
T038489,2025-01-09,2025-01-10,PARTY008,PARTY010,STOCK_B,1000,26.17
T038490,2025-01-05,2025-01-06,PARTY001,PARTY007,STOCK_B,100,25.13
T038491,2025-01-10,2025-01-11,PARTY001,PARTY002,STOCK_E,10,114.81
T038492,2025-01-03,2025-01-04,PARTY008,PARTY009,STOCK_A,25,10.0
T038493,2025-01-03,2025-01-04,PARTY006,PARTY010,STOCK_C,250,55.4
T038494,2025-01-02,2025-01-03,PARTY007,PARTY001,STOCK_A,500,10.3
T038495,2025-01-10,2025-01-11,PARTY004,PARTY005,STOCK_B,250,23.94
T038496,2025-01-10,2025-01-11,PARTY007,PARTY003,STOCK_C,10,55.12
T038497,2025-01-04,2025-01-05,PARTY008,PARTY010,STOCK_A,50,9.62
T038498,2025-01-06,2025-01-07,PARTY005,PARTY004,STOCK_A,25,10.26
T038499,2025-01-11,2025-01-12,PARTY001,PARTY008,STOCK_B,500,24.76
T038500,2025-01-10,2025-01-11,PARTY009,PARTY005,STOCK_E,50,123.81
T038501,2025-01-05,2025-01-06,PARTY002,PARTY008,STOCK_C,10,53.75
T038502,2025-01-11,2025-01-12,PARTY005,PARTY004,STOCK_D,10,82.13
T038503,2025-01-05,2025-01-06,PARTY004,PARTY002,STOCK_C,250,57.36
T038504,2025-01-04,2025-01-05,PARTY003,PARTY001,STOCK_C,50,52.38
T038505,2025-01-11,2025-01-12,PARTY005,PARTY004,STOCK_E,100,124.54
T038506,2025-01-02,2025-01-03,PARTY004,PARTY005,STOCK_C,1000,55.24
T038507,2025-01-07,2025-01-08,PARTY007,PARTY003,STOCK_D,250,77.06
T038508,2025-01-11,2025-01-12,PARTY004,PARTY007,STOCK_C,100,55.8
T038509,2025-01-05,2025-01-06,PARTY009,PARTY003,STOCK_D,100,79.24
T038510,2025-01-07,2025-01-08,PARTY002,PARTY009,STOCK_C,250,54.28
T038511,2025-01-06,2025-01-07,PARTY010,PARTY004,STOCK_E,250,118.19
T038512,2025-01-02,2025-01-03,PARTY007,PARTY001,STOCK_C,250,53.35
T038513,2025-01-06,2025-01-07,PARTY002,PARTY006,STOCK_E,50,114.94
T038514,2025-01-10,2025-01-11,PARTY001,PARTY008,STOCK_A,10,9.7
T038515,2025-01-03,2025-01-04,PARTY002,PARTY006,STOCK_A,100,9.81
T038516,2025-01-08,2025-01-09,PARTY001,PARTY008,STOCK_B,10,24.96
T038517,2025-01-11,2025-01-12,PARTY002,PARTY004,STOCK_B,500,25.18
T038518,2025-01-07,2025-01-08,PARTY004,PARTY001,STOCK_C,10,55.01
T038519,2025-01-10,2025-01-11,PARTY003,PARTY004,STOCK_B,250,26.07
T038520,2025-01-02,2025-01-03,PARTY006,PARTY005,STOCK_D,500,78.51
T038521,2025-01-08,2025-01-09,PARTY005,PARTY008,STOCK_C,100,54.6
T038522,2025-01-11,2025-01-12,PARTY006,PARTY001,STOCK_A,1000,10.42
T038523,2025-01-02,2025-01-03,PARTY009,PARTY007,STOCK_C,10,57.52
T038524,2025-01-03,2025-01-04,PARTY008,PARTY004,STOCK_B,1000,25.7
T038525,2025-01-05,2025-01-06,PARTY002,PARTY003,STOCK_E,100,114.32
T038526,2025-01-05,2025-01-06,PARTY004,PARTY006,STOCK_A,25,9.57
T038527,2025-01-06,2025-01-07,PARTY005,PARTY002,STOCK_E,1000,115.86
T038528,2025-01-09,2025-01-10,PARTY008,PARTY001,STOCK_E,50,121.65
T038529,2025-01-09,2025-01-10,PARTY002,PARTY003,STOCK_B,100,24.45
T038530,2025-01-06,2025-01-07,PARTY004,PARTY006,STOCK_B,250,25.88
T038531,2025-01-05,2025-01-06,PARTY003,PARTY006,STOCK_B,100,23.92
T038532,2025-01-05,2025-01-06,PARTY002,PARTY003,STOCK_A,50,9.7
T038533,2025-01-05,2025-01-06,PARTY002,PARTY004,STOCK_A,500,10.19
T038534,2025-01-02,2025-01-03,PARTY006,PARTY002,STOCK_A,25,10.19
T038535,2025-01-02,2025-01-03,PARTY003,PARTY009,STOCK_B,50,25.42
T038536,2025-01-07,2025-01-08,PARTY002,PARTY001,STOCK_E,1000,116.64
T038537,2025-01-07,2025-01-08,PARTY004,PARTY002,STOCK_E,1000,121.36
T038538,2025-01-04,2025-01-05,PARTY001,PARTY010,STOCK_D,50,83.39
T038539,2025-01-07,2025-01-08,PARTY010,PARTY006,STOCK_D,100,83.16
T038540,2025-01-09,2025-01-10,PARTY006,PARTY003,STOCK_A,25,10.36
T038541,2025-01-10,2025-01-11,PARTY009,PARTY005,STOCK_D,50,77.07
T038542,2025-01-08,2025-01-09,PARTY004,PARTY005,STOCK_A,500,10.31
T038543,2025-01-07,2025-01-08,PARTY006,PARTY007,STOCK_A,25,9.75
T038544,2025-01-07,2025-01-08,PARTY010,PARTY002,STOCK_B,1000,23.99
